target_time_utc,target_time_local,turbine,p10,p50,p90,issue_date,horizon_h,actual
2026-01-05T12:00:00Z,2026-01-05T17:00+05:00,2,0.009450534322653817,0.04430170786113829,0.25804749185535103,2026-01-04,18,0.07333333333333333
2026-01-05T12:00:00Z,2026-01-05T17:00+05:00,plant,0.009729120589702921,0.04430170786113829,0.25804749185535103,2026-01-04,18,0.07083333333333333
2026-01-05T13:00:00Z,2026-01-05T18:00+05:00,1,0.01,0.08047429666856087,0.34747397644288064,2026-01-04,19,0.08333333333333333
2026-01-05T13:00:00Z,2026-01-05T18:00+05:00,2,0.009571053091068819,0.08056239565213781,0.3475996674474813,2026-01-04,19,0.07166666666666667
2026-01-05T13:00:00Z,2026-01-05T18:00+05:00,plant,0.009748627254128988,0.08056239565213781,0.3475996674474813,2026-01-04,19,0.0775
2026-01-05T14:00:00Z,2026-01-05T19:00+05:00,1,0.014990500965227903,0.2315805622317211,0.753747097813427,2026-01-04,20,0.13166666666666668
2026-01-05T14:00:00Z,2026-01-05T19:00+05:00,2,0.009866767101206868,0.231668661215298,0.7532713187736695,2026-01-04,20,0.12166666666666666
2026-01-05T14:00:00Z,2026-01-05T19:00+05:00,plant,0.010032198057617582,0.231668661215298,0.7532713187736695,2026-01-04,20,0.12666666666666668
2026-01-05T15:00:00Z,2026-01-05T20:00+05:00,1,0.022398204660360764,0.2953108101718127,0.8191836105197525,2026-01-04,21,0.18833333333333332
2026-01-05T15:00:00Z,2026-01-05T20:00+05:00,2,0.026450071933479587,0.2953989091553897,0.818707831479995,2026-01-04,21,0.15166666666666664
2026-01-05T15:00:00Z,2026-01-05T20:00+05:00,plant,0.026620476840542702,0.2953989091553897,0.818707831479995,2026-01-04,21,0.16999999999999998
2026-01-05T16:00:00Z,2026-01-05T21:00+05:00,1,0.016263688853362872,0.25303032308964357,0.8560919852320789,2026-01-04,22,0.37666666666666665
2026-01-05T16:00:00Z,2026-01-05T21:00+05:00,2,0.015085148500162642,0.25311842207322055,0.8556162061923214,2026-01-04,22,0.34833333333333333
2026-01-05T16:00:00Z,2026-01-05T21:00+05:00,plant,0.015143470432779135,0.25311842207322055,0.8556162061923214,2026-01-04,22,0.3625
2026-01-05T17:00:00Z,2026-01-05T22:00+05:00,1,0.01799702218669621,0.1733116817096345,0.6824866208269197,2026-01-04,23,0.4216666666666667
2026-01-05T17:00:00Z,2026-01-05T22:00+05:00,2,0.011639312438667301,0.1733997806932114,0.6826123118315203,2026-01-04,23,0.37166666666666665
2026-01-05T17:00:00Z,2026-01-05T22:00+05:00,plant,0.011697634371283794,0.1733997806932114,0.6826123118315203,2026-01-04,23,0.39666666666666667
2026-01-05T18:00:00Z,2026-01-05T23:00+05:00,1,0.023210661551809193,0.2565081948941757,0.6688278018153624,2026-01-04,24,0.375
2026-01-05T18:00:00Z,2026-01-05T23:00+05:00,2,0.011312282099961572,0.2565962938777527,0.6683520227756049,2026-01-04,24,0.3466666666666667
2026-01-05T18:00:00Z,2026-01-05T23:00+05:00,plant,0.011455358511981104,0.2565962938777527,0.6683520227756049,2026-01-04,24,0.36083333333333334
2026-01-05T19:00:00Z,2026-01-06T00:00+05:00,1,0.03009237983078757,0.20595767702673687,0.8455502910899881,2026-01-05,1,0.31833333333333336
2026-01-05T19:00:00Z,2026-01-06T00:00+05:00,2,0.022786195936731802,0.2058307472965368,0.8435564032087148,2026-01-05,1,0.2966666666666667
2026-01-05T19:00:00Z,2026-01-06T00:00+05:00,plant,0.023511319368475867,0.2058307472965368,0.8435564032087148,2026-01-05,1,0.3075
2026-01-05T20:00:00Z,2026-01-06T01:00+05:00,1,0.03009237983078757,0.22752136950453491,0.8758261759807685,2026-01-05,2,0.8166666666666668
2026-01-05T20:00:00Z,2026-01-06T01:00+05:00,2,0.022786195936731802,0.22739443977433485,0.8738322880994952,2026-01-05,2,0.7400000000000001
2026-01-05T20:00:00Z,2026-01-06T01:00+05:00,plant,0.023511319368475867,0.22739443977433485,0.8738322880994952,2026-01-05,2,0.7783333333333334
2026-01-05T21:00:00Z,2026-01-06T02:00+05:00,1,0.05069596448663879,0.2769276822933692,0.8533218704513621,2026-01-05,3,0.9866666666666667
2026-01-05T21:00:00Z,2026-01-06T02:00+05:00,2,0.027528252202167387,0.2768570877789092,0.8513279825700888,2026-01-05,3,0.9566666666666667
2026-01-05T21:00:00Z,2026-01-06T02:00+05:00,plant,0.028021438059777984,0.2768570877789092,0.8513279825700888,2026-01-05,3,0.9716666666666667
2026-01-05T22:00:00Z,2026-01-06T03:00+05:00,1,0.08133911310179938,0.36144168983796726,0.8571667528237887,2026-01-05,4,0.8433333333333333
2026-01-05T22:00:00Z,2026-01-06T03:00+05:00,2,0.05348507679897843,0.36137109532350725,0.8551728649425154,2026-01-05,4,0.7999999999999999
2026-01-05T22:00:00Z,2026-01-06T03:00+05:00,plant,0.05397826265658901,0.36137109532350725,0.8551728649425154,2026-01-05,4,0.8216666666666665
2026-01-05T23:00:00Z,2026-01-06T04:00+05:00,1,0.16960312808662378,0.6909008341023163,0.983644238973348,2026-01-05,5,0.9700000000000001
2026-01-05T23:00:00Z,2026-01-06T04:00+05:00,2,0.18205106934502974,0.6908302395878562,0.981692534807865,2026-01-05,5,0.9683333333333333
2026-01-05T23:00:00Z,2026-01-06T04:00+05:00,plant,0.18254425520264034,0.6908302395878562,0.981692534807865,2026-01-05,5,0.9691666666666667
2026-01-06T00:00:00Z,2026-01-06T05:00+05:00,1,0.2548301950721845,0.7609161130117393,0.9843711786991299,2026-01-05,6,0.8766666666666666
2026-01-06T00:00:00Z,2026-01-06T05:00+05:00,2,0.20365674263953415,0.7608455184972792,0.982419474533647,2026-01-05,6,0.8783333333333333
2026-01-06T00:00:00Z,2026-01-06T05:00+05:00,plant,0.20414992849714475,0.7608455184972792,0.982419474533647,2026-01-05,6,0.8775
2026-01-06T01:00:00Z,2026-01-06T06:00+05:00,1,0.33960499490655877,0.8309538609943887,0.9842940073502476,2026-01-05,7,0.9733333333333333
2026-01-06T01:00:00Z,2026-01-06T06:00+05:00,2,0.36923586138184555,0.8308832664799286,0.9823423031847647,2026-01-05,7,0.9733333333333333
2026-01-06T01:00:00Z,2026-01-06T06:00+05:00,plant,0.3697290472394561,0.8308832664799286,0.9823423031847647,2026-01-05,7,0.9733333333333333
2026-01-06T02:00:00Z,2026-01-06T07:00+05:00,1,0.43986281639057323,0.8898989008927489,0.9863741287233783,2026-01-05,8,0.9899999999999999
2026-01-06T02:00:00Z,2026-01-06T07:00+05:00,2,0.4693326248057313,0.8898283063782888,0.9844224245578953,2026-01-05,8,0.9683333333333333
2026-01-06T02:00:00Z,2026-01-06T07:00+05:00,plant,0.4753743499942074,0.8898283063782888,0.9844224245578953,2026-01-05,8,0.9791666666666665
2026-01-06T03:00:00Z,2026-01-06T08:00+05:00,1,0.4656808562431769,0.9460845816883057,0.9908778142097019,2026-01-05,9,0.9783333333333334
2026-01-06T03:00:00Z,2026-01-06T08:00+05:00,2,0.6108193299115693,0.9448716655277842,0.9891442894630654,2026-01-05,9,0.965
2026-01-06T03:00:00Z,2026-01-06T08:00+05:00,plant,0.6168610551000455,0.9448716655277842,0.9891442894630654,2026-01-05,9,0.9716666666666667
2026-01-06T04:00:00Z,2026-01-06T09:00+05:00,1,0.44708827843854937,0.9741385037589303,0.9904722455775783,2026-01-05,10,0.9683333333333333
2026-01-06T04:00:00Z,2026-01-06T09:00+05:00,2,0.6338723585389464,0.9727869174039541,0.9887737145210538,2026-01-05,10,0.9133333333333334
2026-01-06T04:00:00Z,2026-01-06T09:00+05:00,plant,0.6399140837274226,0.9727869174039541,0.9885758488571578,2026-01-05,10,0.9408333333333334
2026-01-06T05:00:00Z,2026-01-06T10:00+05:00,1,0.3519497989123077,0.9811292146183542,0.9924588642398047,2026-01-05,11,0.9866666666666667
2026-01-06T05:00:00Z,2026-01-06T10:00+05:00,2,0.668704565379094,0.979721293047638,0.9871421851233452,2026-01-05,11,0.975
2026-01-06T05:00:00Z,2026-01-06T10:00+05:00,plant,0.6749782281417037,0.979721293047638,0.9905476396012669,2026-01-05,11,0.9808333333333333
2026-01-06T06:00:00Z,2026-01-06T11:00+05:00,1,0.4780078614607174,0.9607154282449385,0.9915817956019843,2026-01-05,12,0.9766666666666666
2026-01-06T06:00:00Z,2026-01-06T11:00+05:00,2,0.6854852253587241,0.9547105804940728,0.9809832343182698,2026-01-05,12,0.9733333333333333
2026-01-06T06:00:00Z,2026-01-06T11:00+05:00,plant,0.6916674371815641,0.9565919792757658,0.9868433354523636,2026-01-05,12,0.9749999999999999
2026-01-06T07:00:00Z,2026-01-06T12:00+05:00,1,0.5406697948296788,0.9723555037925163,0.990974902868552,2026-01-05,13,0.9683333333333333
2026-01-06T07:00:00Z,2026-01-06T12:00+05:00,2,0.783654542615761,0.9663506560416506,0.976957670802904,2026-01-05,13,0.9666666666666667
2026-01-06T07:00:00Z,2026-01-06T12:00+05:00,plant,0.7894294749112805,0.9682320548233436,0.9833893521199644,2026-01-05,13,0.9675
2026-01-06T08:00:00Z,2026-01-06T13:00+05:00,1,0.5088548014302198,0.9763424493897362,0.9911380153166781,2026-01-05,14,0.9866666666666667
2026-01-06T08:00:00Z,2026-01-06T13:00+05:00,2,0.6863859089987767,0.9666723128207498,0.9772963298517385,2026-01-05,14,0.9700000000000001
2026-01-06T08:00:00Z,2026-01-06T13:00+05:00,plant,0.692395352058431,0.9685537116024429,0.9835826249921443,2026-01-05,14,0.9783333333333334
2026-01-06T09:00:00Z,2026-01-06T14:00+05:00,1,0.4588991747803402,0.9744919676864052,0.9923101698921541,2026-01-05,15,0.9899999999999999
2026-01-06T09:00:00Z,2026-01-06T14:00+05:00,2,0.7013796310156887,0.9664232561269306,0.9784963298517386,2026-01-05,15,0.965
2026-01-06T09:00:00Z,2026-01-06T14:00+05:00,plant,0.7073890740753429,0.9683046549086236,0.9838917212648739,2026-01-05,15,0.9774999999999999
2026-01-06T10:00:00Z,2026-01-06T15:00+05:00,1,0.35229464880610767,0.9821148048010739,0.9925752849447744,2026-01-05,16,0.9883333333333333
2026-01-06T10:00:00Z,2026-01-06T15:00+05:00,2,0.5558268749189359,0.9781468103770129,0.9804038289118737,2026-01-05,16,0.9700000000000001
2026-01-06T10:00:00Z,2026-01-06T15:00+05:00,plant,0.5619277689183599,0.9804038289118737,0.9835422017901482,2026-01-05,16,0.9791666666666667
2026-01-06T11:00:00Z,2026-01-06T16:00+05:00,1,0.286223300223022,0.9909990884077158,0.9922360781548175,2026-01-05,17,0.9883333333333333
2026-01-06T11:00:00Z,2026-01-06T16:00+05:00,2,0.3177952917100988,0.9864205294488883,0.9910871873912925,2026-01-05,17,0.9700000000000001
2026-01-06T11:00:00Z,2026-01-06T16:00+05:00,plant,0.31793836812211823,0.9880016917326336,0.9910871873912925,2026-01-05,17,0.9791666666666667
2026-01-06T12:00:00Z,2026-01-06T17:00+05:00,1,0.24081950134730865,0.9693662071351368,0.9925583918457832,2026-01-05,18,0.9899999999999999
2026-01-06T12:00:00Z,2026-01-06T17:00+05:00,2,0.3051097249847407,0.9694543061187135,0.9907185965579713,2026-01-05,18,0.9700000000000001
2026-01-06T12:00:00Z,2026-01-06T17:00+05:00,plant,0.30525280139676014,0.9694543061187135,0.9907185965579713,2026-01-05,18,0.98
2026-01-06T13:00:00Z,2026-01-06T18:00+05:00,1,0.17178896706679522,0.7099190160895295,0.9861201705027353,2026-01-05,19,0.855
2026-01-06T13:00:00Z,2026-01-06T18:00+05:00,2,0.19377118815449235,0.7100071150731062,0.985306785737697,2026-01-05,19,0.8916666666666666
2026-01-06T13:00:00Z,2026-01-06T18:00+05:00,plant,0.19391426456651187,0.7100071150731062,0.985306785737697,2026-01-05,19,0.8733333333333333
2026-01-06T14:00:00Z,2026-01-06T19:00+05:00,1,0.1328250467385889,0.703023357599754,1.0,2026-01-05,20,0.6966666666666667
2026-01-06T14:00:00Z,2026-01-06T19:00+05:00,2,0.16799651002781968,0.7031114565833307,1.0,2026-01-05,20,0.635
2026-01-06T14:00:00Z,2026-01-06T19:00+05:00,plant,0.1681395864398392,0.7031114565833307,1.0,2026-01-05,20,0.6658333333333333
2026-01-06T15:00:00Z,2026-01-06T20:00+05:00,1,0.05431422891832566,0.4802929033617207,0.9190988042222749,2026-01-05,21,0.4633333333333333
2026-01-06T15:00:00Z,2026-01-06T20:00+05:00,2,0.07315436172049089,0.4803810023452977,0.9186230251825174,2026-01-05,21,0.48500000000000004
2026-01-06T15:00:00Z,2026-01-06T20:00+05:00,plant,0.07329743813251043,0.4803810023452977,0.9186230251825174,2026-01-05,21,0.4741666666666667
2026-01-06T16:00:00Z,2026-01-06T21:00+05:00,1,0.01,0.11574007173051197,0.5382319416949796,2026-01-05,22,0.22999999999999998
2026-01-06T16:00:00Z,2026-01-06T21:00+05:00,2,0.009526862125145315,0.11427158965345106,0.5383576326995801,2026-01-05,22,0.165
2026-01-06T16:00:00Z,2026-01-06T21:00+05:00,plant,0.00973628641961899,0.11427158965345106,0.5383576326995801,2026-01-05,22,0.1975
2026-01-06T17:00:00Z,2026-01-06T22:00+05:00,1,0.01,0.03906969378984798,0.2235594256503707,2026-01-05,23,0.02
2026-01-06T17:00:00Z,2026-01-06T22:00+05:00,2,0.009681406608465525,0.03760121171278703,0.22359708280834267,2026-01-05,23,0.021666666666666667
2026-01-06T17:00:00Z,2026-01-06T22:00+05:00,plant,0.009831652276482115,0.03760121171278703,0.22359708280834267,2026-01-05,23,0.020833333333333336
2026-01-06T18:00:00Z,2026-01-06T23:00+05:00,1,0.01,0.01458337132320136,0.1771484788017835,2026-01-05,24,0.01
2026-01-06T18:00:00Z,2026-01-06T23:00+05:00,2,0.009580057186215352,0.013675984975571152,0.17718613595975546,2026-01-05,24,0.008333333333333333
2026-01-06T18:00:00Z,2026-01-06T23:00+05:00,plant,0.009730302854231942,0.013675984975571152,0.17718613595975546,2026-01-05,24,0.009166666666666667
2026-01-06T19:00:00Z,2026-01-07T00:00+05:00,1,0.01,0.014224560310091955,0.16095165778845247,2026-01-06,1,0.028333333333333335
2026-01-06T19:00:00Z,2026-01-07T00:00+05:00,2,0.008277918671737449,0.012684913519594448,0.1595592399515371,2026-01-06,1,0.02
2026-01-06T19:00:00Z,2026-01-07T00:00+05:00,plant,0.008872979452469022,0.012684913519594448,0.1595592399515371,2026-01-06,1,0.02416666666666667
2026-01-06T20:00:00Z,2026-01-07T01:00+05:00,1,0.01,0.014533274726418499,0.1061546961729229,2026-01-06,2,0.028333333333333332
2026-01-06T20:00:00Z,2026-01-07T01:00+05:00,2,0.008294594480525427,0.012993627935920992,0.10476227833600753,2026-01-06,2,0.028333333333333332
2026-01-06T20:00:00Z,2026-01-07T01:00+05:00,plant,0.008889655261257,0.012993627935920992,0.10476227833600753,2026-01-06,2,0.028333333333333332
2026-01-06T21:00:00Z,2026-01-07T02:00+05:00,1,0.01,0.012485051589391494,0.11728366145120664,2026-01-06,3,0.01
2026-01-06T21:00:00Z,2026-01-07T02:00+05:00,2,0.008560471748513255,0.010945404798893988,0.11589124361429126,2026-01-06,3,0.008333333333333333
2026-01-06T21:00:00Z,2026-01-07T02:00+05:00,plant,0.009155532529244828,0.010945404798893988,0.11589124361429126,2026-01-06,3,0.009166666666666667
2026-01-06T22:00:00Z,2026-01-07T03:00+05:00,1,0.01,0.014966664480463087,0.08869364016519422,2026-01-06,4,0.01
2026-01-06T22:00:00Z,2026-01-07T03:00+05:00,2,0.00867966793715599,0.01342701768996558,0.08730122232827885,2026-01-06,4,0.01
2026-01-06T22:00:00Z,2026-01-07T03:00+05:00,plant,0.009239297862463278,0.01342701768996558,0.08730122232827885,2026-01-06,4,0.01
2026-01-06T23:00:00Z,2026-01-07T04:00+05:00,1,0.01,0.02365839210633159,0.18160110045242112,2026-01-06,5,0.01
2026-01-06T23:00:00Z,2026-01-07T04:00+05:00,2,0.008915385895074021,0.024457422815667422,0.18078276248231376,2026-01-06,5,0.01
2026-01-06T23:00:00Z,2026-01-07T04:00+05:00,plant,0.00947501582038131,0.024457422815667422,0.18078276248231376,2026-01-06,5,0.01
2026-01-07T00:00:00Z,2026-01-07T05:00+05:00,1,0.01,0.011162472912590402,0.18160110045242112,2026-01-06,6,0.01
2026-01-07T00:00:00Z,2026-01-07T05:00+05:00,2,0.008866817650167355,0.011961503621926236,0.18078276248231376,2026-01-06,6,0.01
2026-01-07T00:00:00Z,2026-01-07T05:00+05:00,plant,0.009426447575474643,0.011961503621926236,0.18078276248231376,2026-01-06,6,0.01
2026-01-07T01:00:00Z,2026-01-07T06:00+05:00,1,0.01,0.02143222391833967,0.153658683735742,2026-01-06,7,0.01
2026-01-07T01:00:00Z,2026-01-07T06:00+05:00,2,0.008899650327547647,0.022231254627675497,0.15284034576563466,2026-01-06,7,0.01
2026-01-07T01:00:00Z,2026-01-07T06:00+05:00,plant,0.0094746146477728,0.022231254627675497,0.15284034576563466,2026-01-06,7,0.01
2026-01-07T02:00:00Z,2026-01-07T07:00+05:00,1,0.01,0.04954669341534714,0.39084775122693266,2026-01-06,8,0.01
2026-01-07T02:00:00Z,2026-01-07T07:00+05:00,2,0.008915385895074021,0.05034572412468299,0.3900294132568253,2026-01-06,8,0.01
2026-01-07T02:00:00Z,2026-01-07T07:00+05:00,plant,0.009483180959302116,0.05034572412468299,0.3900294132568253,2026-01-06,8,0.01
2026-01-07T03:00:00Z,2026-01-07T08:00+05:00,1,0.01,0.011314124290679954,0.15643613399580986,2026-01-06,9,0.01
2026-01-07T03:00:00Z,2026-01-07T08:00+05:00,2,0.009048073598347953,0.012113155000015786,0.1553432526453996,2026-01-06,9,0.01
2026-01-07T03:00:00Z,2026-01-07T08:00+05:00,plant,0.009623037918573106,0.012113155000015786,0.1553432526453996,2026-01-06,9,0.01
2026-01-07T04:00:00Z,2026-01-07T09:00+05:00,1,0.01,0.02346923648639986,0.09285254079384093,2026-01-06,10,0.01
2026-01-07T04:00:00Z,2026-01-07T09:00+05:00,2,0.008616175398675627,0.021873254480162422,0.09175965944343067,2026-01-06,10,0.01
2026-01-07T04:00:00Z,2026-01-07T09:00+05:00,plant,0.009231961922089551,0.021873254480162422,0.09175965944343067,2026-01-06,10,0.01
2026-01-07T05:00:00Z,2026-01-07T10:00+05:00,1,0.01,0.024889397406959706,0.15692821753242187,2026-01-06,11,0.01
2026-01-07T05:00:00Z,2026-01-07T10:00+05:00,2,0.00834853911181204,0.023503211364717853,0.1600242225183886,2026-01-06,11,0.01
2026-01-07T05:00:00Z,2026-01-07T10:00+05:00,plant,0.008997123349390752,0.023503211364717853,0.1600242225183886,2026-01-06,11,0.01
2026-01-07T06:00:00Z,2026-01-07T11:00+05:00,1,0.01,0.02504012187036428,0.14548219616020605,2026-01-06,12,0.01
2026-01-07T06:00:00Z,2026-01-07T11:00+05:00,2,0.008286421145151147,0.025266852104500182,0.1485782011461728,2026-01-06,12,0.01
2026-01-07T06:00:00Z,2026-01-07T11:00+05:00,plant,0.008919929113965807,0.025266852104500182,0.1485782011461728,2026-01-06,12,0.01
2026-01-07T07:00:00Z,2026-01-07T12:00+05:00,1,0.01,0.04355393642513437,0.1631527777110595,2026-01-06,13,0.01
2026-01-07T07:00:00Z,2026-01-07T12:00+05:00,2,0.008349565879066826,0.04378066665927028,0.17293159367186642,2026-01-06,13,0.01
2026-01-07T07:00:00Z,2026-01-07T12:00+05:00,plant,0.008825818425361962,0.04378066665927028,0.17293159367186642,2026-01-06,13,0.01
2026-01-07T08:00:00Z,2026-01-07T13:00+05:00,1,0.01,0.0428495601615396,0.1375072931081764,2026-01-06,14,0.01
2026-01-07T08:00:00Z,2026-01-07T13:00+05:00,2,0.008491341511220033,0.0430762903956755,0.14728610906898332,2026-01-06,14,0.01
2026-01-07T08:00:00Z,2026-01-07T13:00+05:00,plant,0.009104388892622587,0.0430762903956755,0.14728610906898332,2026-01-06,14,0.01
2026-01-07T09:00:00Z,2026-01-07T14:00+05:00,1,0.01,0.04343309114450708,0.13168943520408055,2026-01-06,15,0.01
2026-01-07T09:00:00Z,2026-01-07T14:00+05:00,2,0.008886563826660174,0.04234566306547227,0.13140726044497172,2026-01-06,15,0.01
2026-01-07T09:00:00Z,2026-01-07T14:00+05:00,plant,0.00942599129070917,0.04234566306547227,0.13140726044497172,2026-01-06,15,0.01
2026-01-07T10:00:00Z,2026-01-07T15:00+05:00,1,0.01,0.05561679332182879,0.10373584330694503,2026-01-06,16,0.011666666666666667
2026-01-07T10:00:00Z,2026-01-07T15:00+05:00,2,0.00886654241131157,0.05561679332182879,0.11351465926775199,2026-01-06,16,0.008333333333333333
2026-01-07T10:00:00Z,2026-01-07T15:00+05:00,plant,0.009429150460511767,0.05561679332182879,0.11351465926775199,2026-01-06,16,0.01
2026-01-07T11:00:00Z,2026-01-07T16:00+05:00,1,0.01,0.07051711084306499,0.1277240848613858,2026-01-06,17,0.028333333333333332
2026-01-07T11:00:00Z,2026-01-07T16:00+05:00,2,0.009322187946548183,0.07051711084306499,0.13750290082219274,2026-01-06,17,0.021666666666666667
2026-01-07T11:00:00Z,2026-01-07T16:00+05:00,plant,0.009767093210788448,0.07051711084306499,0.13750290082219274,2026-01-06,17,0.025
2026-01-07T12:00:00Z,2026-01-07T17:00+05:00,1,0.01,0.03547756481031452,0.25224393894055425,2026-01-06,18,0.02
2026-01-07T12:00:00Z,2026-01-07T17:00+05:00,2,0.00962175041265352,0.03570429504445043,0.2523696299451548,2026-01-06,18,0.02
2026-01-07T12:00:00Z,2026-01-07T17:00+05:00,plant,0.009900336679702625,0.03570429504445043,0.2523696299451548,2026-01-06,18,0.02
2026-01-07T13:00:00Z,2026-01-07T18:00+05:00,1,0.01,0.031099897206656412,0.2276811637332514,2026-01-06,19,0.011666666666666667
2026-01-07T13:00:00Z,2026-01-07T18:00+05:00,2,0.009735593600262757,0.031749091919664046,0.22780685473785195,2026-01-06,19,0.008333333333333333
2026-01-07T13:00:00Z,2026-01-07T18:00+05:00,plant,0.009926661471468118,0.031749091919664046,0.22780685473785195,2026-01-06,19,0.01
2026-01-07T14:00:00Z,2026-01-07T19:00+05:00,1,0.01,0.07966466764664246,0.3464716554536277,2026-01-06,20,0.01
2026-01-07T14:00:00Z,2026-01-07T19:00+05:00,2,0.009800712449328985,0.07975276663021937,0.3465973464582283,2026-01-06,20,0.01
2026-01-07T14:00:00Z,2026-01-07T19:00+05:00,plant,0.009674434600398145,0.07975276663021937,0.3465973464582283,2026-01-06,20,0.01
2026-01-07T15:00:00Z,2026-01-07T20:00+05:00,1,0.01,0.1118835441567543,0.543154083230432,2026-01-06,21,0.01
2026-01-07T15:00:00Z,2026-01-07T20:00+05:00,2,0.009807766974035462,0.11197164314033121,0.5432797742350326,2026-01-06,21,0.01
2026-01-07T15:00:00Z,2026-01-07T20:00+05:00,plant,0.009950843386054994,0.11197164314033121,0.5432797742350326,2026-01-06,21,0.01
2026-01-07T16:00:00Z,2026-01-07T21:00+05:00,1,0.01,0.08686363337241362,0.392736913562927,2026-01-06,22,0.01
2026-01-07T16:00:00Z,2026-01-07T21:00+05:00,2,0.009688065286582654,0.08695173235599053,0.39286260456752764,2026-01-06,22,0.01
2026-01-07T16:00:00Z,2026-01-07T21:00+05:00,plant,0.009838310954599245,0.08695173235599053,0.39286260456752764,2026-01-06,22,0.01
2026-01-07T17:00:00Z,2026-01-07T22:00+05:00,1,0.01,0.08533141982948278,0.42177274248289764,2026-01-06,23,0.01
2026-01-07T17:00:00Z,2026-01-07T22:00+05:00,2,0.009644735217660069,0.08541951881305969,0.4218984334874983,2026-01-06,23,0.01
2026-01-07T17:00:00Z,2026-01-07T22:00+05:00,plant,0.009794980885676659,0.08541951881305969,0.4218984334874983,2026-01-06,23,0.01
2026-01-07T18:00:00Z,2026-01-07T23:00+05:00,1,0.01,0.08533141982948278,0.42177274248289764,2026-01-06,24,0.01
2026-01-07T18:00:00Z,2026-01-07T23:00+05:00,2,0.009814159492200825,0.08541951881305969,0.4218984334874983,2026-01-06,24,0.01
2026-01-07T18:00:00Z,2026-01-07T23:00+05:00,plant,0.009964405160217415,0.08541951881305969,0.4218984334874983,2026-01-06,24,0.01
2026-01-07T19:00:00Z,2026-01-08T00:00+05:00,1,0.01,0.0105174051725497,0.09715718058239686,2026-01-07,1,0.01
2026-01-07T19:00:00Z,2026-01-08T00:00+05:00,2,0.008546907804854278,0.008977758382052194,0.0957647627454815,2026-01-07,1,0.01
2026-01-07T19:00:00Z,2026-01-08T00:00+05:00,plant,0.008977758382052194,0.009141968585585851,0.0957647627454815,2026-01-07,1,0.01
2026-01-07T20:00:00Z,2026-01-08T01:00+05:00,1,0.01,0.011795902687122686,0.06209760340870138,2026-01-07,2,0.01
2026-01-07T20:00:00Z,2026-01-08T01:00+05:00,2,0.008814857714118274,0.01074672548195617,0.060705185571786,2026-01-07,2,0.01
2026-01-07T20:00:00Z,2026-01-08T01:00+05:00,plant,0.009412896618742755,0.01074672548195617,0.060705185571786,2026-01-07,2,0.01
2026-01-07T21:00:00Z,2026-01-08T02:00+05:00,1,0.01,0.01952234283386196,0.14940992442900164,2026-01-07,3,0.01
2026-01-07T21:00:00Z,2026-01-08T02:00+05:00,2,0.008800104902322388,0.0193954131036619,0.1480175065920863,2026-01-07,3,0.01
2026-01-07T21:00:00Z,2026-01-08T02:00+05:00,plant,0.009448689139901099,0.0193954131036619,0.1480175065920863,2026-01-07,3,0.01
2026-01-07T22:00:00Z,2026-01-08T03:00+05:00,1,0.007716917398186553,0.01,0.10231590487887385,2026-01-07,4,0.01
2026-01-07T22:00:00Z,2026-01-08T03:00+05:00,2,0.006120935391949118,0.008774505769088597,0.10092348704195846,2026-01-07,4,0.01
2026-01-07T22:00:00Z,2026-01-08T03:00+05:00,plant,0.006120935391949118,0.00936956654982017,0.10092348704195846,2026-01-07,4,0.01
2026-01-07T23:00:00Z,2026-01-08T04:00+05:00,1,0.01,0.017897805993465233,0.036403825339463285,2026-01-07,5,0.01
2026-01-07T23:00:00Z,2026-01-08T04:00+05:00,2,0.00865979430804955,0.01766758036650149,0.0350114075025479,2026-01-07,5,0.01
2026-01-07T23:00:00Z,2026-01-08T04:00+05:00,plant,0.009298655415862802,0.01766758036650149,0.0350114075025479,2026-01-07,5,0.01
2026-01-08T00:00:00Z,2026-01-08T05:00+05:00,1,0.01,0.028088341925028643,0.2630252518459523,2026-01-07,6,0.01
2026-01-08T00:00:00Z,2026-01-08T05:00+05:00,2,0.008639413811725519,0.02796141219482858,0.2616328340090369,2026-01-07,6,0.01
2026-01-08T00:00:00Z,2026-01-08T05:00+05:00,plant,0.009234474592457092,0.02796141219482858,0.2616328340090369,2026-01-07,6,0.01
2026-01-08T01:00:00Z,2026-01-08T06:00+05:00,1,0.01,0.012949508089147771,0.08271506776446866,2026-01-07,7,0.01
2026-01-08T01:00:00Z,2026-01-08T06:00+05:00,2,0.00841851392400792,0.011409861298650265,0.08132264992755328,2026-01-07,7,0.01
2026-01-08T01:00:00Z,2026-01-08T06:00+05:00,plant,0.008998240309821628,0.011409861298650265,0.08132264992755328,2026-01-07,7,0.01
2026-01-08T02:00:00Z,2026-01-08T07:00+05:00,1,0.007855486753600247,0.01,0.012899984937320294,2026-01-07,8,0.01
2026-01-08T02:00:00Z,2026-01-08T07:00+05:00,2,0.007855486753600247,0.008472169217936365,0.01150756710040491,2026-01-07,8,0.01
2026-01-08T02:00:00Z,2026-01-08T07:00+05:00,plant,0.007855486753600247,0.009143281047994781,0.01150756710040491,2026-01-07,8,0.01
2026-01-08T03:00:00Z,2026-01-08T08:00+05:00,1,0.01,0.017104017591944548,0.1841925011089498,2026-01-07,9,0.01
